id|kabupaten|provinsi|prov|pop|npop|positif|positif_sembuh|positif_md|pdp_md|odp_md|md|odp|pdp|pr_positif|pr_positif_sembuh|pr_positif_md|pr_pdp_md|pr_md|positif_rs|pdp_proses|pr_npop|p_sembuh|p_md|rs|p_rs|tgl|crawled_at
1804|LAMPUNG TIMUR|LAMPUNG|Lampung|1051996.0|8|1|0|0|6.0|1.0|7|407|0|0.1|0.0|0.0|0.57|0.67|1|0.0|0.76|0.0|87.5|1|12.5|2020-07-17 12:47:00.000000|2020-07-17 13:36:51.546273
9417|PEGUNUNGAN BINTANG|PAPUA|Papua|76585.0|1|1|0|0|0.0|0.0|0|158|8|1.31|0.0|0.0|0.0|0.0|1|0.0|1.31|0.0|0.0|1|100.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9102|KAIMANA|PAPUA BARAT|PapuaBarat|61819.0|1|1|0|0|0.0|0.0|0|17|1|1.62|0.0|0.0|0.0|0.0|1|0.0|1.62|0.0|0.0|1|100.0|2020-07-12 21:00:00.000000|2020-07-17 13:36:51.546273
5303|KUPANG|NUSA TENGGARA TIMUR|NTT|421621.0|1|1|0|0|0.0|0.0|0|7|1|0.24|0.0|0.0|0.0|0.0|1|0.0|0.24|0.0|0.0|1|100.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5305|TIMOR TENGAH UTARA|NUSA TENGGARA TIMUR|NTT|256297.0|1|1|0|0|0.0|0.0|0|4|0|0.39|0.0|0.0|0.0|0.0|1|0.0|0.39|0.0|0.0|1|100.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5371|KOTA KUPANG|NUSA TENGGARA TIMUR|NTT|446193.0|1|1|0|0|0.0|0.0|0|2|8|0.22|0.0|0.0|0.0|0.0|1|0.0|0.22|0.0|0.0|1|100.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5318|NAGEKEO|NUSA TENGGARA TIMUR|NTT|147188.0|1|1|0|0|0.0|0.0|0|1|0|0.68|0.0|0.0|0.0|0.0|1|0.0|0.68|0.0|0.0|1|100.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
1214|NIAS SELATAN|SUMATERA UTARA|Sumut|322518.0|1|1|0|0|0.0|0.0|0|0|0|0.31|0.0|0.0|0.0|0.0|1|0.0|0.31|0.0|0.0|1|100.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
5317|SUMBA BARAT DAYA|NUSA TENGGARA TIMUR|NTT|350923.0|1|1|0|0|0.0|0.0|0|0|0|0.28|0.0|0.0|0.0|0.0|1|0.0|0.28|0.0|0.0|1|100.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
1409|ROKAN HILIR|RIAU|Riau|731782.0|8|0|0|0|8.0|0.0|8|11561|71|0.0|0.0|0.0|1.09|1.09|0|0.0|1.09|0.0|100.0|0|0.0|2020-07-17 07:43:00.000000|2020-07-17 13:36:51.546273
7505|GORONTALO UTARA|GORONTALO|Gorontalo|116139.0|2|0|0|0|2.0|0.0|2|208|40|0.0|0.0|0.0|1.72|1.72|0|2.0|1.72|0.0|100.0|0|0.0|2020-07-16 19:00:00.000000|2020-07-17 13:36:51.546273
2105|KEPULAUAN ANAMBAS|KEPULAUAN RIAU|Kepri|42745.0|1|0|0|0|1.0|0.0|1|14|7|0.0|0.0|0.0|2.34|2.34|0|0.0|2.34|0.0|100.0|0|0.0|2020-07-16 15:37:00.000000|2020-07-17 13:36:51.546273
9433|PUNCAK|PAPUA|Papua|115324.0|0|0|0|0|0.0|0.0|0|261|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
2103|NATUNA|KEPULAUAN RIAU|Kepri|78583.0|0|0|0|0|0.0|0.0|0|211|4|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:38:00.000000|2020-07-17 13:36:51.546273
9106|SORONG SELATAN|PAPUA BARAT|PapuaBarat|47878.0|0|0|0|0|0.0|0.0|0|113|3|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-12 21:00:00.000000|2020-07-17 13:36:51.546273
1104|ACEH TENGGARA|ACEH|Aceh|220401.0|0|0|0|0|0.0|0.0|0|103|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
1106|ACEH TENGAH|ACEH|Aceh|216367.0|0|0|0|0|0.0|0.0|0|102|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
6411|MAHAKAM ULU|KALIMANTAN TIMUR|Kaltim|26485.0|0|0|0|0|0.0|0.0|0|98|0|0.0|0.0|0.0|0.0|0.0|0|1.0|0.0|0.0|0.0|0|0.0|2020-07-16 19:00:00.000000|2020-07-17 13:36:51.546273
1811|MESUJI|LAMPUNG|Lampung|200998.0|0|0|0|0|0.0|0.0|0|94|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:47:00.000000|2020-07-17 13:36:51.546273
1105|ACEH TIMUR|ACEH|Aceh|444830.0|0|0|0|0|0.0|0.0|0|77|5|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
9416|YAHUKIMO|PAPUA|Papua|192634.0|0|0|0|0|0.0|0.0|0|56|16|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
1107|ACEH BARAT|ACEH|Aceh|213997.0|0|0|0|0|0.0|0.0|0|53|4|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
1115|NAGAN RAYA|ACEH|Aceh|170098.0|0|0|0|0|0.0|0.0|0|41|5|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
1118|PIDIE JAYA|ACEH|Aceh|164309.0|0|0|0|0|0.0|0.0|0|36|3|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
1707|LEBONG|BENGKULU|Bengkulu|118398.0|0|0|0|0|0.0|0.0|0|24|1|0.0|0.0|0.0|0.0|0.0|0|1.0|0.0|0.0|0.0|0|0.0|2020-06-09 00:00:00.000000|2020-07-17 13:36:51.546273
1175|KOTA SUBULUSSALAM|ACEH|Aceh|82389.0|0|0|0|0|0.0|0.0|0|16|7|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
9428|MAMBERAMO RAYA|PAPUA|Papua|24773.0|0|0|0|0|0.0|0.0|0|12|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
1102|ACEH SINGKIL|ACEH|Aceh|126513.0|0|0|0|0|0.0|0.0|0|7|3|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 15:00:00.000000|2020-07-17 13:36:51.546273
9112|PEGUNUNGAN ARFAK|PAPUA BARAT|PapuaBarat|31793.0|0|0|0|0|0.0|0.0|0|6|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-12 21:00:00.000000|2020-07-17 13:36:51.546273
5308|LEMBATA|NUSA TENGGARA TIMUR|NTT|145686.0|0|0|0|0|0.0|0.0|0|5|2|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
9410|PANIAI|PAPUA|Papua|180502.0|0|0|0|0|0.0|0.0|0|5|1|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9435|INTAN JAYA|PAPUA|Papua|50600.0|0|0|0|0|0.0|0.0|0|5|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
5313|MANGGARAI|NUSA TENGGARA TIMUR|NTT|342906.0|0|0|0|0|0.0|0.0|0|4|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5304|TIMOR TENGAH SELATAN|NUSA TENGGARA TIMUR|NTT|469676.0|0|0|0|0|0.0|0.0|0|3|1|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5314|ROTE NDAO|NUSA TENGGARA TIMUR|NTT|178807.0|0|0|0|0|0.0|0.0|0|3|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
7209|TOJO UNA-UNA|SULAWESI TENGAH|Sulteng|155614.0|0|0|0|0|0.0|0.0|0|2|1|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 06:07:00.000000|2020-07-17 13:36:51.546273
5307|ALOR|NUSA TENGGARA TIMUR|NTT|206806.0|0|0|0|0|0.0|0.0|0|2|1|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5312|NGADA|NUSA TENGGARA TIMUR|NTT|165312.0|0|0|0|0|0.0|0.0|0|2|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
8208|PULAU TALIABU|MALUKU UTARA|MalukuUtara|53411.0|0|0|0|0|0.0|0.0|0|1|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-13 19:45:00.000000|2020-07-17 13:36:51.546273
9109|TAMBRAUW|PAPUA BARAT|PapuaBarat|14021.0|0|0|0|0|0.0|0.0|0|0|1|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-12 21:00:00.000000|2020-07-17 13:36:51.546273
1224|NIAS UTARA|SUMATERA UTARA|Sumut|138801.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
1225|NIAS BARAT|SUMATERA UTARA|Sumut|86979.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
1201|NIAS|SUMATERA UTARA|Sumut|139429.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
1216|PAKPAK BHARAT|SUMATERA UTARA|Sumut|49689.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9429|NDUGA|PAPUA|Papua|99816.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9436|DEIYAI|PAPUA|Papua|74530.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9414|MAPPI|PAPUA|Papua|108913.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9415|ASMAT|PAPUA|Papua|98885.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9434|DOGIYAI|PAPUA|Papua|99279.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
5306|BELU|NUSA TENGGARA TIMUR|NTT|223177.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5309|FLORES TIMUR|NUSA TENGGARA TIMUR|NTT|257785.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5311|ENDE|NUSA TENGGARA TIMUR|NTT|274598.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5316|SUMBA TENGAH|NUSA TENGGARA TIMUR|NTT|73820.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5319|MANGGARAI TIMUR|NUSA TENGGARA TIMUR|NTT|289838.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5320|SABU RAIJUA|NUSA TENGGARA TIMUR|NTT|100684.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
5321|MALAKA|NUSA TENGGARA TIMUR|NTT|194776.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-17 12:49:00.000000|2020-07-17 13:36:51.546273
7412|KONAWE KEPULAUAN|SULAWESI TENGGARA|Sultra|34666.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-15 17:00:00.000000|2020-07-17 13:36:51.546273
8109|BURU SELATAN|MALUKU|Maluku|64177.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
8101|KEPULAUAN TANIMBAR|MALUKU|Maluku|113492.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
8105|KEPULAUAN ARU|MALUKU|Maluku|97187.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9110|MAYBRAT|PAPUA BARAT|PapuaBarat|41798.0|0|0|0|0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0|0.0|2020-07-12 21:00:00.000000|2020-07-17 13:36:51.546273
